alumno,course_code,cycle,grade
ALUMNO_038,EE530,7,13.0
ALUMNO_038,EE588,7,12.8
ALUMNO_038,TLR02,7,10.9
ALUMNO_038,CI105,8,13.3
ALUMNO_038,CIB02,8,13.3
ALUMNO_038,EE590,8,15.4
ALUMNO_038,EE592,8,10.5
ALUMNO_038,TLN04,8,10.5
ALUMNO_038,TLR03,8,12.3
ALUMNO_038,BMA20,9,15.2
ALUMNO_038,CIB12,9,10.5
ALUMNO_038,CIB45,9,13.7
ALUMNO_038,IP101,9,13.2
ALUMNO_038,TLR04,9,12.5
ALUMNO_038,TLR05,9,12.4
ALUMNO_038,CBS36,10,12.6
ALUMNO_038,CIB46,10,10.5
ALUMNO_038,EE508,10,15.6
ALUMNO_038,EE712,10,11.9
ALUMNO_038,IT235,10,12.9
ALUMNO_038,TLN05,10,12.1
ALUMNO_039,BFI01,1,8.6
ALUMNO_039,BIC01,1,10.7
ALUMNO_039,BMA01,1,10.5
ALUMNO_039,BMA03,1,10.5
ALUMNO_039,BRN01,1,17.1
ALUMNO_039,BFI01,2,14.2
ALUMNO_039,BFI05,2,10.5
ALUMNO_039,BMA02,2,11.6
ALUMNO_039,BMA09,2,12.1
ALUMNO_039,BQU01,2,14.0
ALUMNO_039,BRC01,2,17.6
ALUMNO_039,BEF01,3,12.5
ALUMNO_039,BEG01,3,12.8
ALUMNO_039,BFI03,3,10.5
ALUMNO_039,BMA05,3,10.5
ALUMNO_039,BMA10,3,11.5
ALUMNO_039,BMA15,3,12.6
ALUMNO_039,EE306,3,10.9
ALUMNO_039,BMA07,4,10.5
ALUMNO_039,BMA18,4,10.9
ALUMNO_039,EE320,4,10.5
ALUMNO_039,EE410,4,15.5
ALUMNO_039,BMA22,5,10.5
ALUMNO_039,CBS05,5,11.2
ALUMNO_039,EE428,5,11.6
ALUMNO_039,EE522,5,11.2
ALUMNO_039,TLN01,5,15.8
ALUMNO_039,TLR01,5,12.0
ALUMNO_039,BMT01,6,10.5
ALUMNO_039,EE430,6,11.2
ALUMNO_039,EE458,6,14.5
ALUMNO_039,EE604,6,10.5
ALUMNO_039,TLN02,6,14.8
ALUMNO_039,BEG06,7,14.3
ALUMNO_039,CBG01,7,15.9
ALUMNO_039,EE498,7,10.7
ALUMNO_039,EE530,7,12.8
ALUMNO_039,EE588,7,10.5
ALUMNO_039,TLR02,7,12.6
ALUMNO_039,CI106,8,14.7
ALUMNO_039,EE590,8,12.5
ALUMNO_039,EE592,8,10.7
ALUMNO_039,IP101,8,14.1
ALUMNO_039,IT225,8,12.4
ALUMNO_039,TLR03,8,10.5
ALUMNO_039,CIB12,9,10.5
ALUMNO_039,CIB45,9,17.0
ALUMNO_039,EE524,9,10.5
ALUMNO_039,TLN05,9,13.6
ALUMNO_039,TLR04,9,13.1
ALUMNO_039,TLR05,9,13.1
ALUMNO_039,CIB46,10,16.8
ALUMNO_039,EE508,10,12.8
ALUMNO_039,EE712,10,13.1
ALUMNO_039,IT213,10,12.4
ALUMNO_039,IT214,10,11.8
ALUMNO_039,TLN04,10,10.5
ALUMNO_040,BFI01,1,12.3
ALUMNO_040,BIC01,1,13.7
ALUMNO_040,BMA01,1,10.2
ALUMNO_040,BMA03,1,10.5
ALUMNO_040,BRN01,1,15.3
ALUMNO_040,BFI05,2,11.0
ALUMNO_040,BMA01,2,12.2
ALUMNO_040,BMA02,2,15.3
ALUMNO_040,BMA09,2,10.6
ALUMNO_040,BQU01,2,10.8
ALUMNO_040,BRC01,2,13.6
ALUMNO_040,BEF01,3,15.6
ALUMNO_040,BEG01,3,14.0
ALUMNO_040,BFI03,3,10.5
ALUMNO_040,BMA05,3,13.2
ALUMNO_040,BMA10,3,13.4
ALUMNO_040,BMA15,3,10.5
ALUMNO_040,EE306,3,10.5
ALUMNO_040,BMA07,4,12.6
ALUMNO_040,BMA18,4,10.5
ALUMNO_040,EE320,4,12.8
ALUMNO_040,EE410,4,10.5
ALUMNO_040,BMA22,5,12.9
ALUMNO_040,CBS05,5,11.1
ALUMNO_040,EE428,5,11.6
ALUMNO_040,EE522,5,10.5
ALUMNO_040,TLN01,5,13.1
ALUMNO_040,TLR01,5,10.5
ALUMNO_040,CBG01,6,10.5
ALUMNO_040,EE430,6,13.0
ALUMNO_040,EE458,6,11.8
ALUMNO_040,EE604,6,12.8
ALUMNO_040,TLN02,6,15.8
ALUMNO_040,BEG06,7,17.7
ALUMNO_040,EE498,7,11.8
ALUMNO_040,EE530,7,10.5
ALUMNO_040,EE588,7,10.5
ALUMNO_040,TLN05,7,13.5
ALUMNO_040,TLR02,7,11.2
ALUMNO_040,CI106,8,13.8
ALUMNO_040,CIB02,8,10.5
ALUMNO_040,EE590,8,15.3
ALUMNO_040,EE592,8,10.5
ALUMNO_040,TLN03,8,12.9
ALUMNO_040,TLR03,8,11.8
ALUMNO_040,CIB45,9,13.0
ALUMNO_040,EE524,9,12.9
ALUMNO_040,IP101,9,15.7
ALUMNO_040,IT235,9,13.3
ALUMNO_040,TLR04,9,14.0
ALUMNO_040,TLR05,9,10.5
ALUMNO_040,BMT01,10,15.2
ALUMNO_040,CI105,10,14.4
ALUMNO_040,CIB12,10,14.8
ALUMNO_040,CIB46,10,11.7
ALUMNO_040,EE712,10,14.7
ALUMNO_040,IT213,10,10.5
ALUMNO_041,BFI01,1,11.5
ALUMNO_041,BIC01,1,12.5
ALUMNO_041,BMA01,1,12.6
ALUMNO_041,BMA03,1,10.9
ALUMNO_041,BRN01,1,13.8
ALUMNO_041,BFI05,2,12.6
ALUMNO_041,BMA02,2,10.5
ALUMNO_041,BMA09,2,10.5
ALUMNO_041,BQU01,2,14.4
ALUMNO_041,BRC01,2,12.9
ALUMNO_041,BEF01,3,15.7
ALUMNO_041,BEG01,3,15.3
ALUMNO_041,BFI03,3,10.5
ALUMNO_041,BMA05,3,10.5
ALUMNO_041,BMA10,3,13.8
ALUMNO_041,BMA15,3,10.5
ALUMNO_041,EE306,3,11.5
ALUMNO_041,BMA07,4,12.3
ALUMNO_041,BMA18,4,13.0
ALUMNO_041,EE320,4,12.0
ALUMNO_041,EE410,4,10.6
ALUMNO_041,BMA22,5,14.7
ALUMNO_041,CBS05,5,11.0
ALUMNO_041,EE428,5,13.2
ALUMNO_041,EE522,5,10.7
ALUMNO_041,TLN01,5,14.5
ALUMNO_041,TLR01,5,16.5
ALUMNO_041,CIB12,6,10.5
ALUMNO_041,EE430,6,13.5
ALUMNO_041,EE458,6,13.9
ALUMNO_041,EE604,6,15.9
ALUMNO_041,TLN02,6,13.8
ALUMNO_041,BEG06,7,16.9
ALUMNO_041,CBG01,7,17.0
ALUMNO_041,EE498,7,10.5
ALUMNO_041,EE530,7,11.6
ALUMNO_041,EE588,7,12.9
ALUMNO_041,TLR02,7,17.2
ALUMNO_041,CI105,8,15.8
ALUMNO_041,CI106,8,13.4
ALUMNO_041,CIB02,8,16.8
ALUMNO_041,EE590,8,12.5
ALUMNO_041,EE592,8,14.0
ALUMNO_041,TLR03,8,14.2
ALUMNO_041,CBS36,9,14.9
ALUMNO_041,CIB45,9,15.0
ALUMNO_041,TLN03,9,11.6
ALUMNO_041,TLN04,9,13.8
ALUMNO_041,TLR04,9,13.4
ALUMNO_041,TLR05,9,15.1
ALUMNO_041,BMT01,10,15.6
ALUMNO_041,CIB46,10,11.8
ALUMNO_041,EE508,10,13.8
ALUMNO_041,EE712,10,11.7
ALUMNO_041,IT213,10,16.5
ALUMNO_041,IT235,10,14.1
ALUMNO_042,BFI01,1,11.7
ALUMNO_042,BIC01,1,13.2
ALUMNO_042,BMA01,1,8.9
ALUMNO_042,BMA03,1,10.3
ALUMNO_042,BRN01,1,15.5
ALUMNO_042,BFI05,2,11.6
ALUMNO_042,BMA01,2,14.8
ALUMNO_042,BMA02,2,10.5
ALUMNO_042,BMA03,2,12.5
ALUMNO_042,BMA09,2,10.5
ALUMNO_042,BQU01,2,14.1
ALUMNO_042,BRC01,2,15.2
ALUMNO_042,BEF01,3,14.6
ALUMNO_042,BEG01,3,13.8
ALUMNO_042,BFI03,3,11.2
ALUMNO_042,BMA05,3,10.5
ALUMNO_042,BMA10,3,12.0
ALUMNO_042,BMA15,3,11.4
ALUMNO_042,EE306,3,12.7
ALUMNO_042,BMA07,4,10.5
ALUMNO_042,BMA18,4,10.5
ALUMNO_042,EE320,4,14.0
ALUMNO_042,EE410,4,10.5
ALUMNO_042,BMA22,5,10.5
ALUMNO_042,CBS05,5,13.3
ALUMNO_042,EE428,5,14.4
ALUMNO_042,EE522,5,12.9
ALUMNO_042,TLN01,5,10.8
ALUMNO_042,TLR01,5,13.7
ALUMNO_042,BMA20,6,11.4
ALUMNO_042,EE430,6,10.5
ALUMNO_042,EE458,6,14.7
ALUMNO_042,EE604,6,12.7
ALUMNO_042,TLN02,6,10.8
ALUMNO_042,BEG06,7,11.0
ALUMNO_042,EE498,7,12.5
ALUMNO_042,EE530,7,10.5
ALUMNO_042,EE588,7,10.5
ALUMNO_042,TLN04,7,13.9
ALUMNO_042,TLR02,7,10.5
ALUMNO_042,EE590,8,15.3
ALUMNO_042,EE592,8,11.0
ALUMNO_042,IT225,8,10.5
ALUMNO_042,IT235,8,14.9
ALUMNO_042,TLN05,8,10.5
ALUMNO_042,TLR03,8,10.8
ALUMNO_042,BMT01,9,16.1
ALUMNO_042,CBS36,9,13.4
ALUMNO_042,CIB45,9,12.1
ALUMNO_042,IP101,9,16.7
ALUMNO_042,TLR04,9,11.8
ALUMNO_042,TLR05,9,13.2
ALUMNO_042,CI105,10,11.3
ALUMNO_042,CIB46,10,10.5
ALUMNO_042,EE524,10,12.6
ALUMNO_042,EE712,10,11.3
ALUMNO_042,IT213,10,10.5
ALUMNO_042,IT214,10,11.6
ALUMNO_043,BFI01,1,13.2
ALUMNO_043,BIC01,1,12.6
ALUMNO_043,BMA01,1,12.0
ALUMNO_043,BMA03,1,10.5
ALUMNO_043,BRN01,1,14.6
ALUMNO_043,BFI05,2,10.7
ALUMNO_043,BMA02,2,13.7
ALUMNO_043,BMA09,2,14.0
ALUMNO_043,BQU01,2,10.5
ALUMNO_043,BRC01,2,13.3
ALUMNO_043,BEF01,3,11.8
ALUMNO_043,BEG01,3,13.3
ALUMNO_043,BFI03,3,11.8
ALUMNO_043,BMA05,3,10.5
ALUMNO_043,BMA10,3,10.5
ALUMNO_043,BMA15,3,10.5
ALUMNO_043,EE306,3,12.9
ALUMNO_043,BMA07,4,11.5
ALUMNO_043,BMA18,4,10.5
ALUMNO_043,EE320,4,12.9
ALUMNO_043,EE410,4,10.8
ALUMNO_043,BMA22,5,11.4
ALUMNO_043,CBS05,5,14.3
ALUMNO_043,EE428,5,10.5
ALUMNO_043,EE522,5,14.1
ALUMNO_043,TLN01,5,15.2
ALUMNO_043,TLR01,5,16.5
ALUMNO_043,EE430,6,10.5
ALUMNO_043,EE458,6,14.7
ALUMNO_043,EE604,6,16.2
ALUMNO_043,TLN02,6,10.5
ALUMNO_043,TLN03,6,10.5
ALUMNO_043,BEG06,7,16.8
ALUMNO_043,EE498,7,13.0
ALUMNO_043,EE530,7,13.6
ALUMNO_043,EE588,7,13.1
ALUMNO_043,IT214,7,10.5
ALUMNO_043,TLR02,7,13.8
ALUMNO_043,CI106,8,15.0
ALUMNO_043,EE508,8,10.5
ALUMNO_043,EE590,8,15.4
ALUMNO_043,EE592,8,12.4
ALUMNO_043,TLN05,8,12.8
ALUMNO_043,TLR03,8,15.1
ALUMNO_043,CBG01,9,14.3
ALUMNO_043,CIB12,9,12.5
ALUMNO_043,CIB45,9,13.9
ALUMNO_043,IT213,9,11.2
ALUMNO_043,TLR04,9,14.1
ALUMNO_043,TLR05,9,16.1
ALUMNO_043,BMA20,10,12.9
ALUMNO_043,CBS36,10,12.9
ALUMNO_043,CIB46,10,13.7
ALUMNO_043,EE712,10,12.9
ALUMNO_043,IT225,10,12.5
ALUMNO_043,IT235,10,14.9
ALUMNO_044,BFI01,1,10.2
ALUMNO_044,BIC01,1,9.3
ALUMNO_044,BMA01,1,15.2
ALUMNO_044,BMA03,1,14.5
ALUMNO_044,BRN01,1,11.9
ALUMNO_044,BFI01,2,14.5
ALUMNO_044,BFI05,2,11.6
ALUMNO_044,BIC01,2,14.0
ALUMNO_044,BMA02,2,12.3
ALUMNO_044,BMA09,2,11.2
ALUMNO_044,BQU01,2,10.5
ALUMNO_044,BRC01,2,13.0
ALUMNO_044,BEF01,3,12.1
ALUMNO_044,BEG01,3,12.2
ALUMNO_044,BFI03,3,10.5
ALUMNO_044,BMA05,3,10.5
ALUMNO_044,BMA10,3,12.6
ALUMNO_044,BMA15,3,14.2
ALUMNO_044,EE306,3,10.5
ALUMNO_044,BMA07,4,11.7
ALUMNO_044,BMA18,4,12.2
ALUMNO_044,EE320,4,12.1
ALUMNO_044,EE410,4,11.9
ALUMNO_044,BMA22,5,13.2
ALUMNO_044,CBS05,5,11.0
ALUMNO_044,EE428,5,13.4
ALUMNO_044,EE522,5,13.5
ALUMNO_044,TLN01,5,10.5
ALUMNO_044,TLR01,5,12.6
ALUMNO_044,CI105,6,17.0
ALUMNO_044,EE430,6,11.7
ALUMNO_044,EE458,6,13.0
ALUMNO_044,EE604,6,11.2
ALUMNO_044,TLN02,6,13.9
ALUMNO_044,BEG06,7,12.8
ALUMNO_044,CBS36,7,15.4
ALUMNO_044,EE498,7,10.5
ALUMNO_044,EE530,7,12.2
ALUMNO_044,EE588,7,13.1
ALUMNO_044,TLR02,7,11.1
ALUMNO_044,BMA20,8,16.2
ALUMNO_044,EE524,8,10.5
ALUMNO_044,EE590,8,13.6
ALUMNO_044,EE592,8,10.8
ALUMNO_044,IT213,8,15.8
ALUMNO_044,TLR03,8,10.5
ALUMNO_044,BMT01,9,13.1
ALUMNO_044,CIB02,9,13.1
ALUMNO_044,CIB45,9,14.9
ALUMNO_044,IT225,9,10.5
ALUMNO_044,TLR04,9,10.9
ALUMNO_044,TLR05,9,12.1
ALUMNO_044,CIB12,10,15.9
ALUMNO_044,CIB46,10,11.8
ALUMNO_044,EE712,10,12.1
ALUMNO_044,IP101,10,12.4
ALUMNO_044,TLN03,10,13.8
ALUMNO_044,TLN05,10,11.1
ALUMNO_045,BFI01,1,11.9
ALUMNO_045,BIC01,1,12.1
ALUMNO_045,BMA01,1,13.5
ALUMNO_045,BMA03,1,12.6
ALUMNO_045,BRN01,1,16.0
ALUMNO_045,BFI05,2,13.8
ALUMNO_045,BMA02,2,11.2
ALUMNO_045,BMA09,2,10.7
ALUMNO_045,BQU01,2,10.5
ALUMNO_045,BRC01,2,13.5
ALUMNO_045,BEF01,3,18.0
ALUMNO_045,BEG01,3,16.7
ALUMNO_045,BFI03,3,10.5
ALUMNO_045,BMA05,3,10.5
ALUMNO_045,BMA10,3,12.4
ALUMNO_045,BMA15,3,12.5
ALUMNO_045,EE306,3,13.7
ALUMNO_045,BMA07,4,10.9
ALUMNO_045,BMA18,4,11.1
ALUMNO_045,EE320,4,13.2
ALUMNO_045,EE410,4,12.7
ALUMNO_045,BMA22,5,10.5
ALUMNO_045,CBS05,5,13.4
ALUMNO_045,EE428,5,13.4
ALUMNO_045,EE522,5,16.5
ALUMNO_045,TLN01,5,10.6
ALUMNO_045,TLR01,5,11.9
ALUMNO_045,CIB12,6,13.9
ALUMNO_045,EE430,6,12.3
ALUMNO_045,EE458,6,14.3
ALUMNO_045,EE604,6,13.4
ALUMNO_045,TLN02,6,13.3
ALUMNO_045,BEG06,7,18.0
ALUMNO_045,EE498,7,10.6
ALUMNO_045,EE530,7,14.0
ALUMNO_045,EE588,7,11.1
ALUMNO_045,TLN04,7,10.5
ALUMNO_045,TLR02,7,13.6
ALUMNO_045,CBG01,8,13.3
ALUMNO_045,CBS36,8,15.0
ALUMNO_045,EE524,8,10.9
ALUMNO_045,EE590,8,12.9
ALUMNO_045,EE592,8,15.5
ALUMNO_045,TLR03,8,12.6
ALUMNO_045,CIB45,9,11.5
ALUMNO_045,EE508,9,17.5
ALUMNO_045,IT213,9,13.2
ALUMNO_045,IT235,9,14.7
ALUMNO_045,TLR04,9,12.0
ALUMNO_045,TLR05,9,13.2
ALUMNO_045,BMA20,10,10.5
ALUMNO_045,BMT01,10,17.0
ALUMNO_045,CIB02,10,15.2
ALUMNO_045,CIB46,10,12.9
ALUMNO_045,EE712,10,10.5
ALUMNO_045,IT214,10,10.6
ALUMNO_046,BFI01,1,15.6
ALUMNO_046,BIC01,1,13.5
ALUMNO_046,BMA01,1,10.5
ALUMNO_046,BMA03,1,13.0
ALUMNO_046,BRN01,1,10.9
ALUMNO_046,BFI05,2,11.9
ALUMNO_046,BMA02,2,12.6
ALUMNO_046,BMA09,2,13.7
ALUMNO_046,BQU01,2,10.5
ALUMNO_046,BRC01,2,15.8
ALUMNO_046,BEF01,3,13.4
ALUMNO_046,BEG01,3,15.6
ALUMNO_046,BFI03,3,10.5
ALUMNO_046,BMA05,3,10.6
ALUMNO_046,BMA10,3,10.5
ALUMNO_046,BMA15,3,12.7
ALUMNO_046,EE306,3,13.7
ALUMNO_046,BMA07,4,10.9
ALUMNO_046,BMA18,4,11.5
ALUMNO_046,EE320,4,10.5
ALUMNO_046,EE410,4,11.3
ALUMNO_046,BMA22,5,11.8
ALUMNO_046,CBS05,5,13.3
ALUMNO_046,EE428,5,15.5
ALUMNO_046,EE522,5,14.5
ALUMNO_046,TLN01,5,10.5
ALUMNO_046,TLR01,5,16.5
ALUMNO_046,CIB12,6,15.1
ALUMNO_046,EE430,6,16.1
ALUMNO_046,EE458,6,13.2
ALUMNO_046,EE604,6,13.2
ALUMNO_046,TLN02,6,12.3
ALUMNO_046,BEG06,7,17.6
ALUMNO_046,CI106,7,14.0
ALUMNO_046,EE498,7,11.1
ALUMNO_046,EE530,7,10.5
ALUMNO_046,EE588,7,12.0
ALUMNO_046,TLR02,7,10.7
ALUMNO_046,BMT01,8,16.3
ALUMNO_046,CI105,8,10.5
ALUMNO_046,EE590,8,11.9
ALUMNO_046,EE592,8,12.8
ALUMNO_046,IP101,8,16.2
ALUMNO_046,TLR03,8,15.5
ALUMNO_046,BMA20,9,10.5
ALUMNO_046,CIB45,9,15.0
ALUMNO_046,IT235,9,12.2
ALUMNO_046,TLN05,9,14.2
ALUMNO_046,TLR04,9,11.6
ALUMNO_046,TLR05,9,16.8
ALUMNO_046,CIB02,10,12.8
ALUMNO_046,CIB46,10,12.2
ALUMNO_046,EE508,10,11.6
ALUMNO_046,EE524,10,11.6
ALUMNO_046,EE712,10,11.6
ALUMNO_046,TLN04,10,10.5
ALUMNO_047,BFI01,1,12.9
ALUMNO_047,BIC01,1,14.4
ALUMNO_047,BMA01,1,12.4
ALUMNO_047,BMA03,1,8.8
ALUMNO_047,BRN01,1,13.8
ALUMNO_047,BFI05,2,12.3
ALUMNO_047,BMA02,2,12.4
ALUMNO_047,BMA03,2,13.1
ALUMNO_047,BMA09,2,10.5
ALUMNO_047,BQU01,2,11.8
ALUMNO_047,BRC01,2,15.0
ALUMNO_047,BEF01,3,16.3
ALUMNO_047,BEG01,3,15.0
ALUMNO_047,BFI03,3,12.2
ALUMNO_047,BMA05,3,10.8
ALUMNO_047,BMA10,3,13.4
ALUMNO_047,BMA15,3,11.4
ALUMNO_047,EE306,3,10.5
ALUMNO_047,BMA07,4,13.4
ALUMNO_047,BMA18,4,12.0
ALUMNO_047,EE320,4,10.5
ALUMNO_047,EE410,4,10.5
ALUMNO_047,BMA22,5,11.7
ALUMNO_047,CBS05,5,14.0
ALUMNO_047,EE428,5,12.3
ALUMNO_047,EE522,5,15.2
ALUMNO_047,TLN01,5,12.6
ALUMNO_047,TLR01,5,12.6
ALUMNO_047,CBS36,6,15.5
ALUMNO_047,EE430,6,12.0
ALUMNO_047,EE458,6,13.6
ALUMNO_047,EE604,6,10.5
ALUMNO_047,TLN02,6,13.0
ALUMNO_047,BEG06,7,13.8
ALUMNO_047,EE498,7,10.5
ALUMNO_047,EE530,7,10.5
ALUMNO_047,EE588,7,10.5
ALUMNO_047,TLN03,7,11.4
ALUMNO_047,TLR02,7,10.5
ALUMNO_047,CBG01,8,11.2
ALUMNO_047,EE590,8,12.1
ALUMNO_047,EE592,8,14.0
ALUMNO_047,IT213,8,13.4
ALUMNO_047,TLN04,8,15.9
ALUMNO_047,TLR03,8,10.5
ALUMNO_047,CI105,9,11.0
ALUMNO_047,CIB45,9,11.9
ALUMNO_047,EE524,9,14.0
ALUMNO_047,IT214,9,12.7
ALUMNO_047,TLR04,9,14.3
ALUMNO_047,TLR05,9,14.7
ALUMNO_047,BMT01,10,14.4
ALUMNO_047,CIB02,10,10.5
ALUMNO_047,CIB46,10,10.8
ALUMNO_047,EE712,10,13.9
ALUMNO_047,IP101,10,13.1
ALUMNO_047,TLN05,10,13.7
ALUMNO_048,BFI01,1,9.0
ALUMNO_048,BIC01,1,13.6
ALUMNO_048,BMA01,1,8.6
ALUMNO_048,BMA03,1,12.2
ALUMNO_048,BRN01,1,15.3
ALUMNO_048,BFI01,2,12.3
ALUMNO_048,BFI05,2,11.6
ALUMNO_048,BMA01,2,14.3
ALUMNO_048,BMA02,2,10.5
ALUMNO_048,BMA09,2,10.5
ALUMNO_048,BQU01,2,10.5
ALUMNO_048,BRC01,2,14.8
ALUMNO_048,BEF01,3,10.9
ALUMNO_048,BEG01,3,13.9
ALUMNO_048,BFI03,3,10.7
ALUMNO_048,BMA05,3,12.0
ALUMNO_048,BMA10,3,10.5
ALUMNO_048,BMA15,3,10.5
ALUMNO_048,EE306,3,13.2
ALUMNO_048,BMA07,4,11.3
ALUMNO_048,BMA18,4,11.2
ALUMNO_048,EE320,4,12.7
ALUMNO_048,EE410,4,10.5
ALUMNO_048,BMA22,5,13.2
ALUMNO_048,CBS05,5,11.6
ALUMNO_048,EE428,5,11.7
ALUMNO_048,EE522,5,12.1
ALUMNO_048,TLN01,5,10.5
ALUMNO_048,TLR01,5,12.9
ALUMNO_048,CBG01,6,13.1
ALUMNO_048,EE430,6,12.9
ALUMNO_048,EE458,6,14.6
ALUMNO_048,EE604,6,13.9
ALUMNO_048,TLN02,6,10.5
ALUMNO_048,BEG06,7,16.6
ALUMNO_048,EE498,7,13.0
ALUMNO_048,EE530,7,14.5
ALUMNO_048,EE588,7,16.4
ALUMNO_048,IT214,7,13.0
ALUMNO_048,TLR02,7,13.7
ALUMNO_048,CBS36,8,15.5
ALUMNO_048,EE524,8,12.0
ALUMNO_048,EE590,8,13.0
ALUMNO_048,EE592,8,12.8
ALUMNO_048,TLN03,8,10.5
ALUMNO_048,TLR03,8,14.9
ALUMNO_048,CI105,9,13.9
ALUMNO_048,CIB45,9,14.2
ALUMNO_048,EE508,9,14.0
ALUMNO_048,IT235,9,10.5
ALUMNO_048,TLR04,9,15.9
ALUMNO_048,TLR05,9,10.5
ALUMNO_048,BMT01,10,13.4
ALUMNO_048,CI106,10,11.1
ALUMNO_048,CIB46,10,12.0
ALUMNO_048,EE712,10,14.0
ALUMNO_048,IT225,10,16.9
ALUMNO_048,TLN04,10,11.0
ALUMNO_049,BFI01,1,14.1
ALUMNO_049,BIC01,1,15.8
ALUMNO_049,BMA01,1,11.1
ALUMNO_049,BMA03,1,13.1
ALUMNO_049,BRN01,1,17.2
ALUMNO_049,BFI05,2,9.6
ALUMNO_049,BMA02,2,10.1
ALUMNO_049,BMA09,2,13.6
ALUMNO_049,BQU01,2,15.1
ALUMNO_049,BRC01,2,15.8
ALUMNO_049,BEF01,3,13.3
ALUMNO_049,BEG01,3,13.7
ALUMNO_049,BFI03,3,11.3
ALUMNO_049,BFI05,3,10.8
ALUMNO_049,BMA02,3,16.0
ALUMNO_049,BMA05,3,13.7
ALUMNO_049,BMA10,3,12.3
ALUMNO_049,BMA07,4,11.4
ALUMNO_049,BMA18,4,11.5
ALUMNO_049,EE320,4,11.2
ALUMNO_049,EE410,4,12.3
ALUMNO_049,BMA22,5,10.5
ALUMNO_049,EE428,5,10.5
ALUMNO_049,EE522,5,12.4
ALUMNO_049,TLN01,5,12.1
ALUMNO_049,TLR01,5,11.0
ALUMNO_049,CBG01,6,11.6
ALUMNO_049,EE430,6,11.2
ALUMNO_049,EE458,6,15.3
ALUMNO_049,EE604,6,14.9
ALUMNO_049,TLN02,6,10.6
ALUMNO_049,BEG06,7,14.7
ALUMNO_049,EE498,7,10.7
ALUMNO_049,EE530,7,12.0
ALUMNO_049,EE588,7,10.5
ALUMNO_049,TLN04,7,12.9
ALUMNO_049,TLR02,7,10.5
ALUMNO_049,BMT01,8,12.5
ALUMNO_049,EE524,8,13.8
ALUMNO_049,EE590,8,10.5
ALUMNO_049,EE592,8,14.0
ALUMNO_049,IP101,8,15.8
ALUMNO_049,TLR03,8,13.4
ALUMNO_049,BMA20,9,11.2
ALUMNO_049,CI106,9,13.4
ALUMNO_049,CIB45,9,14.7
ALUMNO_049,IT213,9,10.9
ALUMNO_049,TLR04,9,12.0
ALUMNO_049,TLR05,9,12.4
ALUMNO_049,CI105,10,13.2
ALUMNO_049,CIB46,10,10.7
ALUMNO_049,EE508,10,11.6
ALUMNO_049,EE712,10,11.7
ALUMNO_049,IT214,10,11.9
ALUMNO_049,IT225,10,11.4
ALUMNO_050,BFI01,1,11.0
ALUMNO_050,BIC01,1,13.5
ALUMNO_050,BMA01,1,13.4
ALUMNO_050,BMA03,1,10.4
ALUMNO_050,BRN01,1,12.0
ALUMNO_050,BFI05,2,10.1
ALUMNO_050,BMA02,2,11.0
ALUMNO_050,BMA03,2,11.6
ALUMNO_050,BMA09,2,10.5
ALUMNO_050,BQU01,2,10.5
ALUMNO_050,BRC01,2,13.4
ALUMNO_050,BEF01,3,14.8
ALUMNO_050,BEG01,3,12.7
ALUMNO_050,BFI03,3,10.5
ALUMNO_050,BFI05,3,13.0
ALUMNO_050,BMA05,3,10.5
ALUMNO_050,BMA10,3,11.1
ALUMNO_050,BMA15,3,10.5
ALUMNO_050,BMA07,4,12.3
ALUMNO_050,BMA18,4,10.5
ALUMNO_050,EE320,4,10.5
ALUMNO_050,EE410,4,12.3
ALUMNO_050,BMA22,5,12.1
ALUMNO_050,CBS05,5,10.5
ALUMNO_050,EE428,5,10.5
ALUMNO_050,EE522,5,11.4
ALUMNO_050,TLN01,5,12.3
ALUMNO_050,TLR01,5,16.5
ALUMNO_050,CI106,6,12.5
ALUMNO_050,EE430,6,11.4
ALUMNO_050,EE458,6,10.5
ALUMNO_050,EE604,6,13.5
ALUMNO_050,TLN02,6,10.5
ALUMNO_050,BEG06,7,13.1
ALUMNO_050,EE498,7,15.3
ALUMNO_050,EE530,7,10.9
ALUMNO_050,EE588,7,15.4
ALUMNO_050,IP101,7,15.1
ALUMNO_050,TLR02,7,13.3
ALUMNO_050,CBG01,8,11.8
ALUMNO_050,CIB12,8,12.9
ALUMNO_050,EE590,8,12.9
ALUMNO_050,EE592,8,10.5
ALUMNO_050,IT214,8,14.1
ALUMNO_050,TLR03,8,12.9
ALUMNO_050,CBS36,9,12.9
ALUMNO_050,CIB02,9,14.9
ALUMNO_050,CIB45,9,13.1
ALUMNO_050,IT225,9,14.9
ALUMNO_050,TLR04,9,10.5
ALUMNO_050,TLR05,9,16.5
ALUMNO_050,CI105,10,12.7
ALUMNO_050,CIB46,10,10.5
ALUMNO_050,EE712,10,11.3
ALUMNO_050,IT213,10,15.5
ALUMNO_050,TLN04,10,10.5
ALUMNO_050,TLN05,10,11.6
ALUMNO_051,BFI01,1,9.6
ALUMNO_051,BIC01,1,14.8
ALUMNO_051,BMA01,1,13.5
ALUMNO_051,BMA03,1,14.6
ALUMNO_051,BRN01,1,13.0
ALUMNO_051,BFI01,2,12.8
ALUMNO_051,BFI05,2,7.2
ALUMNO_051,BMA02,2,13.2
ALUMNO_051,BMA09,2,7.9
